罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,尼崎北,尾浜,282022,兵庫県,尼崎市,名神町２丁目,20241203,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町２丁目,20231129,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,三反田町２丁目,20240818,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,20240524,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町１丁目,20240817,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,立花町２丁目,20240412,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町１丁目,20240816,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,20240522,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,20240614,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,水堂町２丁目,20240817,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘２丁目,20240720,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,20240906,16,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,尼崎北,立花駅前,282022,兵庫県,尼崎市,南武庫之荘３丁目,20240415,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,,,,,,20241108,9,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,20240330,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,20240529,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,20240805,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央１丁目,20241012,3,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央３丁目,20240722,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,中央４丁目,20240513,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台１丁目,20241026,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,西台３丁目,20240707,4,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,阪急駅前,282073,兵庫県,伊丹市,宮ノ前３丁目,20240719,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,南本町,282073,兵庫県,伊丹市,伊丹６丁目,20240924,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南町３丁目,20241117,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,南本町,282073,兵庫県,伊丹市,南町４丁目,20240518,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,新伊丹,282073,兵庫県,伊丹市,梅ノ木２丁目,20240818,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,稲野,282073,兵庫県,伊丹市,安堂寺町１丁目,20240818,21,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,稲野,282073,兵庫県,伊丹市,稲野町１丁目,20240723,1,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間１丁目,20240531,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間５丁目,20240214,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,野間８丁目,20240818,9,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,堀池３丁目,20240404,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,野間,282073,兵庫県,伊丹市,南野北３丁目,20241009,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,20240819,6,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹１丁目,20241021,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,伊丹３丁目,20240817,14,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,北本町１丁目,20240307,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,伊丹駅前,282073,兵庫県,伊丹市,藤ノ木１丁目,20240904,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,神津,282073,兵庫県,伊丹市,森本２丁目,20240301,4,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,北村,282073,兵庫県,伊丹市,北本町２丁目,20240119,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,大鹿２丁目,20240725,12,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,春日丘１丁目,20240727,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,春日丘２丁目,20240725,20,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,瑞穂町２丁目,20240721,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,緑ヶ丘,282073,兵庫県,伊丹市,緑ケ丘２丁目,20240523,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽池３丁目,20241121,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,千僧２丁目,20240119,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽東３丁目,20240720,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南１丁目,20240422,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽,282073,兵庫県,伊丹市,昆陽南２丁目,20240818,20,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,20240404,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,20240510,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,池尻４丁目,20240630,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊丹,昆陽ノ里,282073,兵庫県,伊丹市,寺本５丁目,20240601,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,中野,282073,兵庫県,伊丹市,西野２丁目,20240130,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荻野３丁目,20240105,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,荻野６丁目,20240601,15,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,伊丹,荒牧,282073,兵庫県,伊丹市,北野６丁目,20240604,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,小花１丁目,20240201,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,小花１丁目,20240726,10,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,小花１丁目,20240902,7,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,20231226,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,20240102,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,20240104,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,20240817,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,20240829,2,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,中央,282171,兵庫県,川西市,栄町,20240904,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,小花,282171,兵庫県,川西市,小花１丁目,20240923,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,久代,282171,兵庫県,川西市,久代５丁目,20240826,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,久代,282171,兵庫県,川西市,久代５丁目,20241021,21,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,火打１丁目,20240119,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,火打１丁目,20240222,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,日の出,282171,兵庫県,川西市,火打１丁目,20240622,6,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川西,多田東,282171,兵庫県,川西市,多田桜木２丁目,20240801,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,多田東,282171,兵庫県,川西市,鼓が滝３丁目,20241213,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,山下,282171,兵庫県,川西市,見野３丁目,20241207,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,白金２丁目,20240126,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,猪名川パークタウン,283011,兵庫県,猪名川町,白金２丁目,20240508,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,20240204,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,20240712,0,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,20240802,5,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,20240825,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,栄根２丁目,20240901,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川西,加茂,282171,兵庫県,川西市,南花屋敷１丁目,20240608,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川西,清和台,282171,兵庫県,川西市,清和台東１丁目,20241112,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,旭町２丁目,20240113,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,川面４丁目,20240925,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,伊孑志４丁目,20240608,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,逆瀬川１丁目,20240808,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,末広町,20241027,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,東洋町,20240712,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋８丁目,20240603,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,20240527,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉南４丁目,20240131,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宝塚,安倉,282146,兵庫県,宝塚市,小浜２丁目,20240814,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林１丁目,20240719,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林３丁目,20240804,1,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林５丁目,20240630,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宝塚,仁川,282146,兵庫県,宝塚市,中野町,20240413,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,宝塚,仁川,282146,兵庫県,宝塚市,仁川北２丁目,20240404,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,宝塚,仁川,282146,兵庫県,宝塚市,仁川北２丁目,20241117,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中山五月台６丁目,20241016,9,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三田,三田南,282197,兵庫県,三田市,天神３丁目,20240515,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三田,三田南,282197,兵庫県,三田市,西山１丁目,20240515,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三田,三田南,282197,兵庫県,三田市,八景町,20240515,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三田,三田南,282197,兵庫県,三田市,三田町,20241022,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,三田,三田駅前,282197,兵庫県,三田市,大原,20240317,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三田,三田駅前,282197,兵庫県,三田市,大原,20240320,9,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三田,三田駅前,282197,兵庫県,三田市,中町,20240108,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三田,あいの里,282197,兵庫県,三田市,大川瀬,20240607,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三田,あいの里,282197,兵庫県,三田市,大川瀬,20240101,不明,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三田,あいの里,282197,兵庫県,三田市,大川瀬,20240401,不明,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三田,フラワータウン,282197,兵庫県,三田市,富士が丘３丁目,20240810,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三田,フラワータウン,282197,兵庫県,三田市,弥生が丘１丁目,20241221,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三田,南ウッディタウン,282197,兵庫県,三田市,沢谷,20240913,7,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三田,南ウッディタウン,282197,兵庫県,三田市,福島,20240504,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,三田,ウッディタウン中央,282197,兵庫県,三田市,学園８丁目,20240607,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三田,広野,282197,兵庫県,三田市,下井沢,20240814,4,道路上,その他,施錠した,あり
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,池上,20241130,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,河原町,20240428,6,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,篠山,篠山,282219,兵庫県,丹波篠山市,西岡屋,20241222,1,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,篠山,村雲,282219,兵庫県,丹波篠山市,小立,20240116,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,柏原駅前,282235,兵庫県,丹波市,柏原町　鴨野,20240707,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,和田,282235,兵庫県,丹波市,山南町　北和田,20241112,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,石生,282235,兵庫県,丹波市,氷上町　横田,20240401,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,丹波,氷上,282235,兵庫県,丹波市,氷上町　黒田,20240511,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,丹波,黒井,282235,兵庫県,丹波市,春日町　黒井,20240520,0,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,丹波,黒井,282235,兵庫県,丹波市,春日町　野村,20241117,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,丹波,市島,282235,兵庫県,丹波市,市島町　上田,20240322,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,明石,明石駅前,282031,兵庫県,明石市,大明石町１丁目,20241104,8,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,本町,282031,兵庫県,明石市,大観町,20240614,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,明石,本町,282031,兵庫県,明石市,本町２丁目,20240506,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,東人丸町,20240319,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通１丁目,20241004,7,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通２丁目,20240216,10,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,硯町３丁目,20240720,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,田町１丁目,20241003,6,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,西新町２丁目,20240526,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,西新町,282031,兵庫県,明石市,西新町２丁目,20240714,13,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,小久保２丁目,20240717,8,その他,その他,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,野々上３丁目,20240131,22,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,野々上３丁目,20240511,2,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,明石,小久保,282031,兵庫県,明石市,野々上３丁目,20240818,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町　江井島,20240317,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町　大窪,20240204,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町　大窪,20240904,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町　松陰,20240415,12,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保,282031,兵庫県,明石市,大久保町　駅前１丁目,20240701,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,魚住町　金ケ崎,20240825,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町　西島,20240330,22,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町　西島,20240713,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,松が丘２丁目,20240212,3,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町　ゆりのき通１丁目,20240103,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町　ゆりのき通１丁目,20240506,5,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町　ゆりのき通３丁目,20240724,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,高丘,282031,兵庫県,明石市,大久保町　高丘５丁目,20241101,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,八木,282031,兵庫県,明石市,大久保町　八木,20240302,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,明石,魚住,282031,兵庫県,明石市,魚住町　住吉１丁目,20241113,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,東二見,282031,兵庫県,明石市,二見町　西二見,20240404,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,魚住町　清水,20240327,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,西二見,282031,兵庫県,明石市,魚住町　清水,20240610,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西明石,282031,兵庫県,明石市,西明石南町３丁目,20240323,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,西明石,282031,兵庫県,明石市,別所町,20240121,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,明石,朝霧町,282031,兵庫県,明石市,東山町,20240213,17,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,明石,明舞,282031,兵庫県,明石市,大蔵谷字奥,20240213,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,明石,明舞,282031,兵庫県,明石市,朝霧南町１丁目,20241109,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚１丁目,20240204,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚２丁目,20240508,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚２丁目,20240802,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,大塚２丁目,20241217,6,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,大塚,282154,兵庫県,三木市,宿原,20240204,23,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,大村,20240308,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,大村,20240422,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,大村,20241213,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,末広１丁目,20240103,7,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,末広３丁目,20240511,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,平田２丁目,20240127,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,平田２丁目,20240302,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,本町,282154,兵庫県,三木市,福井１丁目,20240514,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町　広野１丁目,20240823,10,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,三木,自由が丘,282154,兵庫県,三木市,別所町　小林,20240116,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町中１丁目,20240908,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町本町１丁目,20240729,6,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,志染町　青山３丁目,20240823,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,志染町　青山６丁目,20240827,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,緑が丘,282154,兵庫県,三木市,緑が丘町本町１丁目,20240511,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,三木,吉川,282154,兵庫県,三木市,吉川町　米田,20240406,7,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,三木,細川,282154,兵庫県,三木市,細川町　細川中,20240303,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,三木,前田,282154,兵庫県,三木市,吉川町　実楽,20240314,8,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加東,社,282286,兵庫県,加東市,社,20241128,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加東,滝野,282286,兵庫県,加東市,上滝野,20240310,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,加東,滝野,282286,兵庫県,加東市,上滝野,20240310,15,駐車（輪）場,駐車（輪）場,施錠した,あり
