罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東２丁目,2019-10-09,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2019-01-28,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川西,清和台,282171,兵庫県,川西市,清和台東４丁目,2019-11-09,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,旭町２丁目,2019-06-09,17,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,御殿山２丁目,2019-04-28,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,宝塚,宝塚駅前,282146,兵庫県,宝塚市,中筋６丁目,2019-04-12,17,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,逆瀬川,282146,兵庫県,宝塚市,伊孑志３丁目,2019-08-09,17,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,亀井町,2019-05-30,19,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,末成町,2019-02-21,20,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司３丁目,2019-10-06,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司５丁目,2019-06-26,04,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,武庫川,282146,兵庫県,宝塚市,高司５丁目,2019-10-13,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,小浜４丁目,2019-06-02,11,その他,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,小浜５丁目,不明,不明,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋５丁目,2019-06-28,12,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋５丁目,2019-07-03,12,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋５丁目,2019-10-05,10,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,中筋８丁目,2019-06-26,09,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,2019-02-21,13,道路上,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,2019-03-12,08,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,2019-04-18,11,その他,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,2019-06-17,13,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小浜,282146,兵庫県,宝塚市,売布東の町,2019-07-14,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,安倉南３丁目,2019-02-21,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,小浜２丁目,2019-08-31,17,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,安倉,282146,兵庫県,宝塚市,弥生町,2019-01-25,15,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2019-03-27,17,一戸建住宅,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,口谷西３丁目,2019-09-21,10,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋４丁目,2019-03-11,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋４丁目,2019-03-19,03,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,山本,282146,兵庫県,宝塚市,山本丸橋４丁目,2019-10-04,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林２丁目,2019-08-26,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林２丁目,2019-10-26,10,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林３丁目,2019-02-06,08,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,小林,282146,兵庫県,宝塚市,小林４丁目,2019-03-04,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,仁川,282146,兵庫県,宝塚市,鹿塩１丁目,2019-01-15,06,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町１丁目,2019-06-21,08,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町１丁目,2019-07-30,08,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町２丁目,2019-06-12,09,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,旭町２丁目,2019-06-13,16,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,清荒神１丁目,2019-06-21,10,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,売布２丁目,2019-02-04,11,駐車（輪）場,なし
窃盗,部品ねらい,宝塚,清荒神,282146,兵庫県,宝塚市,売布２丁目,2019-02-15,10,駐車（輪）場,その他
窃盗,部品ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中筋４丁目,2019-09-04,13,駐車（輪）場,なし
窃盗,部品ねらい,宝塚,中山台,282146,兵庫県,宝塚市,中筋山手１丁目,2019-04-30,21,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,篠山,畑,282219,兵庫県,丹波篠山市,般若寺,2019-11-30,17,駐車（輪）場,その他
窃盗,部品ねらい,篠山,河内,282219,兵庫県,丹波篠山市,下板井,2019-09-02,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,篠山,大山,282219,兵庫県,丹波篠山市,大山宮,2019-02-01,20,駐車（輪）場,その他
窃盗,部品ねらい,篠山,杉,282219,兵庫県,丹波篠山市,東吹,2019-08-19,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,篠山,城南,282219,兵庫県,丹波篠山市,宇土,2019-03-01,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,丹波,氷上,282235,兵庫県,丹波市,氷上町氷上,2019-08-02,16,駐車（輪）場,その他
窃盗,部品ねらい,丹波,氷上,282235,兵庫県,丹波市,氷上町氷上,2019-10-04,17,駐車（輪）場,その他
窃盗,部品ねらい,丹波,黒井,282235,兵庫県,丹波市,春日町黒井,2019-03-20,03,駐車（輪）場,その他
窃盗,部品ねらい,明石,明石駅前,282031,兵庫県,明石市,上ノ丸２丁目,2019-12-06,09,一戸建住宅,ナンバープレート
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,相生町２丁目,2019-06-27,15,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,本町１丁目,2019-01-15,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,本町２丁目,2019-05-02,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,本町２丁目,2019-09-13,08,駐車（輪）場,その他
窃盗,部品ねらい,明石,本町,282031,兵庫県,明石市,港町,2018-05-01,00,駐車（輪）場,その他
窃盗,部品ねらい,明石,大蔵,282031,兵庫県,明石市,大蔵海岸通１丁目,2019-06-24,08,その他,その他
窃盗,部品ねらい,明石,西新町,282031,兵庫県,明石市,南王子町,2019-08-08,09,その他,その他
窃盗,部品ねらい,明石,林崎,282031,兵庫県,明石市,林３丁目,2019-07-01,16,道路上,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,松の内２丁目,2019-04-11,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,和坂,2019-05-17,22,駐車（輪）場,その他
窃盗,部品ねらい,明石,小久保,282031,兵庫県,明石市,和坂,2019-07-09,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,藤江,282031,兵庫県,明石市,藤江,2018-12-28,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,藤江,282031,兵庫県,明石市,藤が丘１丁目,2018-09-29,18,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町森田,2018-11-20,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前１丁目,2019-02-20,09,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前１丁目,2019-02-22,13,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,大久保,282031,兵庫県,明石市,大久保町駅前１丁目,2019-04-08,10,その他,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町江井島,2019-03-20,07,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町大窪,2019-03-18,16,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町大久保町,2019-09-02,12,駐車（輪）場,その他
窃盗,部品ねらい,明石,大久保南,282031,兵庫県,明石市,大久保町谷八木,2019-03-01,18,駐車（輪）場,その他
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町大窪,2019-01-30,17,駐車（輪）場,その他
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町大窪,2019-02-16,17,その他,その他
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町高丘３丁目,2019-07-25,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町山手台２丁目,2019-07-17,18,駐車（輪）場,その他
窃盗,部品ねらい,明石,高丘,282031,兵庫県,明石市,大久保町山手台３丁目,2019-09-14,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町金ケ崎,2019-05-22,20,一戸建住宅,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2018-10-01,00,その他,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2019-03-20,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2019-05-30,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2019-07-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2019-09-19,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町清水,2019-10-13,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2019-01-17,21,駐車（輪）場,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2019-06-11,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2019-08-12,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町長坂寺,2019-10-05,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2017-04-01,00,その他,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2019-02-16,17,駐車（輪）場,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町中尾,2019-07-20,12,その他,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2019-07-26,10,駐車（輪）場,その他
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町西岡,2019-09-19,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘１丁目,2019-03-09,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町錦が丘３丁目,2019-10-28,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,魚住,282031,兵庫県,明石市,魚住町住吉２丁目,2019-08-25,21,駐車（輪）場,その他
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2019-05-29,15,駐車（輪）場,なし
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町東二見,2019-08-30,22,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,東二見,282031,兵庫県,明石市,二見町南二見,2019-06-28,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2019-03-14,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2019-05-17,18,駐車（輪）場,その他
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,魚住町清水,2019-09-10,12,駐車（輪）場,その他
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,二見町西二見,2019-09-19,20,駐車（輪）場,その他
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,二見町西二見,2019-11-10,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,西二見,282031,兵庫県,明石市,二見町西二見駅前３丁目,2019-11-11,11,駐車（輪）場,その他
窃盗,部品ねらい,明石,西明石,282031,兵庫県,明石市,西明石南町２丁目,2019-08-13,22,駐車（輪）場,その他
窃盗,部品ねらい,明石,朝霧町,282031,兵庫県,明石市,太寺２丁目,2019-12-05,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘２丁目,2019-04-09,14,駐車（輪）場,その他
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,松が丘２丁目,2019-09-23,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,明石,明舞,282031,兵庫県,明石市,朝霧南町１丁目,2019-04-05,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,三木,大塚,282154,兵庫県,三木市,宿原,2019-12-03,16,駐車（輪）場,その他
窃盗,部品ねらい,三木,大塚,282154,兵庫県,三木市,宿原,2019-12-09,17,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,加佐,2019-09-02,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,末広２丁目,2019-11-18,15,その他,ナンバープレート
窃盗,部品ねらい,三木,本町,282154,兵庫県,三木市,末広２丁目,2019-12-15,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,御坂,282154,兵庫県,三木市,志染町窟屋,2019-05-02,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町西自由が丘１丁目,2019-09-10,09,駐車（輪）場,その他
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,志染町東自由が丘１丁目,2019-01-14,01,駐車（輪）場,その他
窃盗,部品ねらい,三木,自由が丘,282154,兵庫県,三木市,別所町小林,2019-08-25,20,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加東,社,282286,兵庫県,加東市,貝原,2019-08-01,01,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加東,社,282286,兵庫県,加東市,上中２丁目,2019-01-20,02,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加東,滝野,282286,兵庫県,加東市,新町,2019-10-04,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加西,北条,282201,兵庫県,加西市,北条町古坂１丁目,2019-12-23,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加西,北条,282201,兵庫県,加西市,北条町北条,2019-01-27,12,道路上,その他
窃盗,部品ねらい,加西,富田,282201,兵庫県,加西市,畑町,2019-10-18,16,駐車（輪）場,その他
窃盗,部品ねらい,加西,三口,282201,兵庫県,加西市,野田町,2019-03-16,14,駐車（輪）場,その他
窃盗,部品ねらい,加西,中野,282201,兵庫県,加西市,鶉野町,2019-05-10,08,その他,その他
窃盗,部品ねらい,加西,中野,282201,兵庫県,加西市,繁昌町,2019-03-01,01,駐車（輪）場,その他
窃盗,部品ねらい,加西,中野,282201,兵庫県,加西市,繁昌町,2019-03-08,18,駐車（輪）場,その他
窃盗,部品ねらい,加西,中野,282201,兵庫県,加西市,繁昌町,2019-08-01,13,駐車（輪）場,その他
窃盗,部品ねらい,加西,日吉,282201,兵庫県,加西市,満久町,2019-11-20,15,その他,その他
窃盗,部品ねらい,西脇,西脇中央,282138,兵庫県,西脇市,西脇,2019-10-05,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,西脇,野村,282138,兵庫県,西脇市,谷町,2019-10-09,16,その他,その他
窃盗,部品ねらい,西脇,野村,282138,兵庫県,西脇市,平野町,2019-07-13,21,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,西脇,比延,282138,兵庫県,西脇市,上比延町,2019-06-03,17,その他,タイヤ・ホイール
窃盗,部品ねらい,西脇,日野,282138,兵庫県,西脇市,前島町,2016-10-15,17,その他,ナンバープレート
窃盗,部品ねらい,西脇,喜多,282138,兵庫県,西脇市,黒田庄町岡,2019-01-09,07,駐車（輪）場,その他
窃盗,部品ねらい,西脇,喜多,282138,兵庫県,西脇市,黒田庄町岡,2019-07-06,12,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,西脇,喜多,282138,兵庫県,西脇市,黒田庄町大門,2019-06-15,12,駐車（輪）場,その他
窃盗,部品ねらい,西脇,貴船,283657,兵庫県,多可町,八千代区下野間,2019-02-08,15,駐車（輪）場,その他
窃盗,部品ねらい,西脇,大和,283657,兵庫県,多可町,八千代区下村,2019-02-08,16,駐車（輪）場,その他
窃盗,部品ねらい,西脇,中町,283657,兵庫県,多可町,中区岸上,2019-03-20,18,駐車（輪）場,その他
窃盗,部品ねらい,西脇,中町,283657,兵庫県,多可町,中区高岸,2019-10-27,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2019-04-17,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2019-04-17,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町木村,2019-03-09,01,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2019-05-28,19,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2019-01-23,12,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2019-03-22,17,一戸建住宅,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町西河原,2019-08-24,20,駐車（輪）場,その他
窃盗,部品ねらい,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町溝之口,2019-05-04,09,駐車（輪）場,その他
窃盗,部品ねらい,加古川,鳩里,282103,兵庫県,加古川市,加古川町粟津,2019-03-17,17,駐車（輪）場,その他
窃盗,部品ねらい,加古川,日岡,282103,兵庫県,加古川市,加古川町中津,2014-04-01,13,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町池田,2019-10-25,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町今福,2019-07-06,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町口里,2019-01-12,12,駐車（輪）場,その他
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町口里,2019-02-05,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町安田,2019-02-09,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町養田,2018-08-01,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,尾上,282103,兵庫県,加古川市,尾上町養田,2019-03-19,23,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町坂井,2019-03-27,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町長砂,2019-04-09,17,駐車（輪）場,その他
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2019-06-15,19,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2019-10-06,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2019-10-07,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町野口,2019-12-14,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,野口,282103,兵庫県,加古川市,野口町良野,2019-08-14,13,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町新野辺北町１丁目,2018-12-02,12,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町別府,2019-01-22,18,一戸建住宅,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町本町２丁目,2019-12-25,20,駐車（輪）場,その他
窃盗,部品ねらい,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2019-12-08,14,駐車（輪）場,その他
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町一色,2019-05-19,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2019-04-22,01,駐車（輪）場,その他
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2019-05-18,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町新在家,2019-08-01,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,東加古川,282103,兵庫県,加古川市,平岡町二俣,2019-06-28,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町高畑,2019-07-26,22,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,加古川,土山,282103,兵庫県,加古川市,平岡町土山,2019-05-20,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,本荘,2019-05-17,22,駐車（輪）場,カーナビ
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,東本荘１丁目,2019-03-04,08,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,本荘,283827,兵庫県,播磨町,東野添１丁目,2019-05-14,15,その他,その他
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,岡,2019-11-25,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,加古,2019-09-02,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,国岡３丁目,2019-10-07,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,国安,2019-10-27,14,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,中村,2019-07-02,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,六分一,2018-04-26,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,稲美,283819,兵庫県,稲美町,六分一,2019-03-01,09,駐車（輪）場,カーナビ
窃盗,部品ねらい,加古川,八幡,282103,兵庫県,加古川市,上荘町国包,2019-09-01,17,その他,ナンバープレート
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,東神吉町西井ノ口,2019-12-17,22,駐車（輪）場,その他
窃盗,部品ねらい,加古川,平津,282103,兵庫県,加古川市,米田町平津,2019-07-07,13,道路上,ナンバープレート
窃盗,部品ねらい,加古川,神吉,282103,兵庫県,加古川市,西神吉町辻,2019-11-28,16,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,加古川,神吉,282103,兵庫県,加古川市,東神吉町天下原,2019-11-04,19,その他,その他
窃盗,部品ねらい,加古川,新神野,282103,兵庫県,加古川市,新神野４丁目,2019-11-25,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加古川,稲美東,283819,兵庫県,稲美町,印南,2019-11-25,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,加古川,野添,283827,兵庫県,播磨町,東野添３丁目,2019-10-11,21,駐車（輪）場,その他
窃盗,部品ねらい,加古川,県農前,282103,兵庫県,加古川市,平岡町新在家,2019-05-14,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,加古川,県農前,282103,兵庫県,加古川市,平岡町二俣,2019-07-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,伊保,282162,兵庫県,高砂市,伊保１丁目,2019-11-25,18,駐車（輪）場,その他
窃盗,部品ねらい,高砂,伊保,282162,兵庫県,高砂市,松陽１丁目,2019-01-18,14,駐車（輪）場,その他
窃盗,部品ねらい,高砂,伊保,282162,兵庫県,高砂市,梅井２丁目,2019-04-29,10,駐車（輪）場,その他
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,中島３丁目,2019-09-25,20,駐車（輪）場,その他
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,米田町米田,2018-03-30,00,駐車（輪）場,その他
窃盗,部品ねらい,高砂,米田,282162,兵庫県,高砂市,米田町米田,2019-10-07,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2019-09-21,05,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2019-10-12,16,駐車（輪）場,その他
窃盗,部品ねらい,高砂,曽根,282162,兵庫県,高砂市,曽根町,2019-10-21,16,駐車（輪）場,その他
窃盗,部品ねらい,高砂,高砂駅前,282162,兵庫県,高砂市,荒井町小松原３丁目,2019-08-19,06,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,駅前町,2019-02-04,14,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅前,282014,兵庫県,姫路市,神屋町３丁目,2019-08-05,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,佃町,2019-06-07,18,駐車（輪）場,その他
窃盗,部品ねらい,姫路,姫路駅南,282014,兵庫県,姫路市,南畝町１丁目,2019-03-26,17,駐車（輪）場,その他
