罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,加東,滝野,282286,兵庫県,加東市,上滝野,2025/3/9,12,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加東,滝野,282286,兵庫県,加東市,上滝野,2025/4/12,9,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加東,滝野,282286,兵庫県,加東市,上滝野,2025/4/15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加東,滝野,282286,兵庫県,加東市,上滝野,2025/4/21,9,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加東,滝野,282286,兵庫県,加東市,上滝野,2025/4/25,8,その他,その他,10歳代,その他,施錠せず
窃盗,自転車盗,加東,滝野,282286,兵庫県,加東市,上滝野,2025/7/7,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加東,社,282286,兵庫県,加東市,下滝野３丁目,2025/8/7,7,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加東,社,282286,兵庫県,加東市,社,2025/1/20,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加東,社,282286,兵庫県,加東市,社,2025/5/24,13,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,加東,社,282286,兵庫県,加東市,社,2025/11/3,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加東,社,282286,兵庫県,加東市,社,2025/12/15,9,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加東,高岡,282286,兵庫県,加東市,河高,2025/7/10,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加東,高岡,282286,兵庫県,加東市,河高,2025/8/11,8,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加東,高岡,282286,兵庫県,加東市,河高,2025/8/30,10,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,加西,三口,282201,兵庫県,加西市,東笠原町,2025/4/29,10,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町西高室,2025/6/25,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町東高室,2025/12/1,8,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町古坂６丁目,2025/7/21,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町古坂６丁目,2025/8/8,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/6/1,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/7/7,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/7/23,15,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/9/1,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/9/1,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/9/18,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町北条,2025/11/13,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町横尾,2025/1/10,20,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町横尾,2025/5/11,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加西,北条,282201,兵庫県,加西市,北条町横尾,2025/5/21,2,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加西,大村,282201,兵庫県,加西市,王子町,2025/8/7,9,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,大村,282201,兵庫県,加西市,王子町,2025/12/19,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加西,網引,282201,兵庫県,加西市,田原町,不明,不明,その他,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,西脇,比延,282138,兵庫県,西脇市,鹿野町,2025/6/20,6,道路上,その他,50歳代,その他,施錠せず
窃盗,自転車盗,西脇,石原,282138,兵庫県,西脇市,黒田庄町田高,2025/4/28,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,西脇,石原,282138,兵庫県,西脇市,黒田庄町田高,2025/11/10,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,西脇,西脇中央,282138,兵庫県,西脇市,上野,2025/2/14,19,その他の住宅（３階建て以下共同住宅等）,その他,70歳以上,その他,施錠した
窃盗,自転車盗,西脇,西脇中央,282138,兵庫県,西脇市,西脇,2025/11/22,9,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,西脇中央,282138,兵庫県,西脇市,野村町,2025/10/25,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2024/10/20,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/4/29,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/5/28,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/6/22,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/7/10,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/7/20,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/7/27,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/8/1,14,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/9/18,7,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/9/22,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/9/23,8,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/9/24,7,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,西脇,野村,282138,兵庫県,西脇市,野村町,2025/11/27,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,金沢町,2025/1/25,14,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,金沢町,2025/9/8,21,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,平岡町一色,2024/12/29,20,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,平岡町中野,2025/2/15,11,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,平岡町中野,2025/8/10,14,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2025/3/14,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2025/4/25,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2025/6/6,18,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2025/6/15,6,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2025/10/11,7,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町朝日町,2025/12/7,6,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町新野辺,2025/3/24,11,一戸建住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町中島町,2025/6/10,8,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2024/10/4,12,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/2/5,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/2/9,5,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/2/11,6,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/2/21,17,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/3/14,7,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/4/10,7,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/4/20,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/4/21,9,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/4/29,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/5/31,22,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/6/3,7,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/6/8,11,その他,駐車（輪）場,10歳未満,小学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/6/11,7,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/6/14,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/7/30,8,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/8/1,17,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/8/18,6,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/8/18,15,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/10/17,21,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/10/22,16,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/10/24,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町別府,2025/12/4,17,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/1/30,18,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/2/25,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/2/27,12,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/3/12,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/3/27,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/4/5,10,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/6/5,10,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/6/20,15,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/7/9,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/7/21,13,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/7/23,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/7/29,11,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/8/10,13,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/8/24,10,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/9/15,17,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/9/17,13,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/9/24,16,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/9/30,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/1,14,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/1,18,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/8,9,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/12,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/15,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/16,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/10/23,17,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/11/1,15,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/12/5,17,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/12/16,8,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/12/21,18,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/12/27,14,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町緑町,2025/12/28,16,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,別府,282103,兵庫県,加古川市,別府町元町,2024/5/30,12,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,,2025/1/11,8,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町粟津,2025/3/12,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町粟津,2025/3/31,12,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町大野,2025/4/4,9,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町大野,2025/4/7,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町大野,2025/8/16,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町大野,2025/9/3,17,その他,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2025/6/28,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2025/8/13,18,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町河原,2025/10/3,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2024/11/6,7,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/1/10,23,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/2/13,7,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/2/17,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/2/20,10,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/3/19,15,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/3/20,20,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/3/27,10,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/4/1,23,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/4/7,15,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/4/8,15,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/4/13,15,その他,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/4/20,12,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/5,22,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/6,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/7,13,その他,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/10,18,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/12,12,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/14,11,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/5/20,20,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/6/2,19,４階建て以上共同住宅,その他,60-64歳,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/7/21,10,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/7/22,22,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/7/27,19,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/8/3,12,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/8/15,16,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/8/26,21,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/8/29,6,その他,駐車（輪）場,65-69歳,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/9/26,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/10/7,19,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/10/13,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/10/25,9,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/10/25,11,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/11/15,18,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/11/29,13,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/12/6,10,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/12/12,16,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町篠原町,2025/12/19,11,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2024/12/19,11,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2024/12/22,7,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/1/6,19,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/1/12,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/1/21,16,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/1/23,13,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/2/12,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/2/16,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/2/24,15,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/2/24,17,その他,その他,20歳代,大学生,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/2/26,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,加古川,加古川駅前,282103,兵庫県,加古川市,加古川町寺家町,2025/4/2,12,その他,駐車（輪）場,10歳代,中学生,施錠せず
